year,selling_price,km_driven,seller_type,transmission,owner,fuel_Diesel,fuel_Petrol
2,300000,17000,1,1,0,0,1
4,250000,70000,1,1,3,0,1
19,93000,97000,1,1,3,0,1
8,290000,125000,1,1,1,1,0
5,1000000,120000,1,1,1,1,0
5,550000,87000,1,1,0,1,0
10,285000,75000,1,1,3,1,0
6,240000,60000,1,1,1,0,1
5,850000,25000,1,1,0,0,1
4,650000,26000,1,1,0,0,1
3,365000,78000,1,1,0,0,0
4,650000,26000,1,1,0,0,1
5,260000,35000,1,1,0,0,1
6,250000,100000,1,1,0,0,1
13,550000,80000,1,1,1,0,1
16,70000,90000,1,1,3,0,1
7,225000,80000,1,1,0,1,0
18,145000,100000,1,1,0,0,1
2,930000,20000,1,1,0,1,0
1,550000,51000,1,1,0,0,1
12,85000,120000,1,1,1,0,1
6,280000,55000,1,1,0,0,1
2,360000,6000,1,1,0,0,1
9,150000,40000,1,1,1,0,1
3,900000,15000,1,0,0,0,1
15,120000,50000,1,1,1,1,0
10,215000,90000,1,1,1,0,1
7,550000,38500,1,1,0,1,0
2,775000,35000,1,1,0,0,1
19,409999,49359,1,1,3,0,1
15,65000,70000,1,1,1,0,1
12,200000,90000,1,1,1,0,1
10,240000,50000,1,1,1,0,1
8,800000,108731,1,1,0,1,0
10,400000,120000,1,1,0,1,0
8,229999,40000,1,1,1,0,1
6,580000,120000,1,1,0,1,0
15,175000,100000,1,1,3,0,1
8,250000,110000,1,1,3,1,0
6,320000,80000,1,1,0,0,1
7,300000,90000,1,1,0,1,0
3,800000,60000,1,1,0,1,0
11,245000,75000,0,0,0,1,0
2,300000,20000,1,1,0,0,1
3,350000,80000,1,1,0,1,0
14,70000,105700,1,1,0,0,1
3,430999,14000,0,1,0,0,1
10,80000,70000,1,1,0,0,1
1,335000,28000,0,1,0,0,1
3,350000,51000,0,1,0,0,1
2,315000,56000,0,1,0,0,1
1,1100000,35000,1,0,0,1,0
15,80000,24000,1,1,0,0,1
6,285000,64000,0,1,1,0,1
11,100000,120000,1,1,3,1,0
9,225000,37091,1,1,0,0,1
2,320000,38900,1,1,3,0,1
4,1249000,60000,1,1,3,1,0
12,120000,110000,1,1,3,0,1
9,200000,100000,1,1,1,1,0
4,1151000,85000,1,1,0,1,0
8,120000,140000,1,1,0,1,0
3,220000,20000,1,1,0,0,1
3,750000,15000,1,1,0,0,1
2,784000,40000,1,1,0,1,0
3,500000,50000,1,1,0,0,1
2,350000,20000,1,1,0,0,1
2,1400000,50000,1,0,0,1,0
6,600000,100000,1,1,1,1,0
1,525000,9400,1,1,0,0,1
3,930000,12000,1,1,0,1,0
3,440000,14100,0,1,0,0,0
4,434999,21000,0,1,0,0,1
9,250000,28000,0,1,0,0,1
3,940000,35000,0,1,0,1,0
3,1050000,31000,0,0,0,1,0
4,825000,58000,0,1,0,1,0
8,229999,25000,1,1,0,0,1
9,375000,72000,0,1,0,0,1
7,640000,89000,0,1,0,1,0
8,800000,160000,0,1,0,1,0
8,130000,30000,1,1,3,0,1
6,300000,37555,0,1,0,0,1
2,440000,14000,0,1,0,0,1
6,595000,56600,0,1,0,0,0
7,450000,110000,1,1,0,1,0
3,690000,50000,1,1,0,1,0
1,300000,5000,1,1,0,0,1
6,170000,100000,1,1,1,0,1
8,280000,120000,1,1,0,1,0
11,220000,67580,1,1,1,0,1
11,140000,100000,1,1,3,0,1
16,45000,60000,1,1,0,0,1
6,200000,125000,1,1,1,1,0
12,325000,120000,1,1,1,1,0
10,300000,130000,1,1,1,1,0
4,535000,52600,1,1,0,1,0
6,520000,82000,1,1,0,1,0
3,550000,19890,0,0,0,0,1
5,280000,40000,1,1,0,1,0
7,225000,78000,0,1,0,1,0
5,750000,48238,0,0,0,0,1
4,535000,38365,0,1,0,0,1
4,1250000,23670,0,1,0,1,0
3,650000,49834,0,1,0,0,1
7,295000,57353,0,1,0,0,1
5,480000,68308,0,1,0,1,0
5,575000,63240,0,1,0,1,0
4,509999,60000,1,1,0,1,0
12,69000,100000,1,1,0,0,1
7,200000,60000,1,1,0,0,1
8,449000,90000,1,1,0,1,0
0,426000,1000,1,1,0,1,0
3,650000,6000,1,1,0,0,1
3,260000,50000,1,1,0,1,0
5,295000,90000,1,1,3,1,0
3,260000,30000,0,1,0,0,1
8,120000,140000,1,1,0,1,0
13,155000,65000,0,1,0,0,1
5,450000,38000,1,1,0,1,0
8,320000,80000,1,1,0,1,0
13,123000,50000,1,1,1,0,1
14,80000,110000,1,1,0,0,1
8,220000,90000,1,1,1,0,1
2,650000,37000,0,1,0,1,0
2,285000,30000,0,1,0,0,1
2,725000,26000,0,0,0,0,1
10,97000,128000,1,1,0,0,1
4,625000,30000,0,1,0,0,1
4,550000,23000,0,1,0,0,1
8,130000,120000,1,1,0,1,0
8,240000,40000,0,1,0,0,1
6,600000,27000,0,1,0,1,0
8,350000,65000,0,1,0,1,0
5,245000,32000,0,1,0,0,1
11,199000,52536,1,1,0,0,1
9,330000,100000,1,1,1,1,0
11,150000,80000,1,1,0,0,1
4,927999,90000,1,1,0,1,0
17,70000,60000,1,1,3,0,1
5,399000,55000,0,1,0,1,0
5,350000,90000,1,1,0,1,0
14,125000,50000,1,1,1,1,0
12,150000,90000,1,1,1,0,1
5,250000,25000,1,1,0,0,1
6,675000,61000,0,1,0,1,0
2,950000,30000,1,1,0,1,0
2,409999,45000,1,1,0,0,0
9,225000,60000,1,1,0,1,0
12,350000,75000,1,1,1,0,1
15,51111,140000,1,1,3,0,1
7,290000,56000,0,1,0,1,0
14,310000,62000,0,0,1,0,0
13,212000,58000,0,1,1,1,0
7,900000,49000,0,0,1,1,0
9,221000,56000,0,1,1,1,0
7,675000,73000,0,1,0,1,0
6,421000,69000,0,1,0,1,0
12,350000,10000,1,1,0,0,1
10,140000,110000,1,1,0,0,0
18,90000,116000,1,1,1,1,0
2,830000,40000,1,1,0,1,0
11,180000,30000,1,1,0,0,1
11,210000,109000,1,1,1,1,0
3,700000,90000,1,1,0,1,0
6,45000,7000,1,1,1,0,1
8,125000,120000,1,1,0,1,0
3,530000,64916,1,1,0,0,1
2,800000,37161,0,1,0,1,0
4,580000,15000,1,1,0,0,1
8,1400000,118000,1,0,1,1,0
2,300000,50852,1,1,0,0,1
4,300000,30000,1,1,0,0,1
5,700000,77000,1,1,0,1,0
8,250000,70000,1,1,3,0,1
4,500000,120000,1,1,0,1,0
11,428000,40000,1,0,3,0,1
1,1400000,33000,1,1,0,1,0
7,219000,53500,1,1,3,0,1
3,500000,40000,1,1,0,1,0
6,520000,82000,1,1,0,1,0
4,509999,60000,1,1,0,1,0
1,556000,24000,1,1,0,0,1
6,225000,120000,1,1,0,1,0
7,325000,65000,0,1,0,1,0
7,365000,65000,0,1,0,1,0
5,850000,84000,0,1,0,1,0
7,350000,75000,0,1,0,1,0
13,225000,50000,0,1,0,1,0
9,135000,50000,1,1,0,0,1
13,140000,49000,0,1,0,0,1
5,275000,14365,0,1,0,0,1
7,484999,65000,0,1,0,1,0
5,565000,65000,0,1,0,1,0
7,425000,61083,0,1,0,1,0
7,925000,75000,1,1,0,1,0
8,565000,72000,0,1,0,1,0
6,525000,65000,0,1,0,1,0
10,409999,60000,1,1,0,0,1
2,570000,5000,1,1,0,0,1
13,160000,80000,1,1,3,0,1
3,749000,51500,1,1,1,1,0
10,300000,120000,1,1,3,1,0
6,550000,79800,0,1,0,1,0
5,550000,97000,0,1,1,1,0
1,1250000,6590,0,1,0,1,0
3,700000,49957,0,1,0,1,0
3,600000,43235,0,1,0,1,0
2,925000,50699,0,1,0,1,0
4,1800000,126000,0,0,0,1,0
5,459999,140730,0,1,1,1,0
5,565000,46000,1,1,0,0,1
7,170000,80000,1,1,3,0,1
12,295000,120000,1,1,0,1,0
2,819999,40000,1,1,0,1,0
1,819999,40000,1,1,0,1,0
5,320000,40000,1,1,0,0,1
5,550000,135000,1,1,1,1,0
5,550000,50000,1,1,0,1,0
3,590000,98000,1,1,0,1,0
6,1050000,70000,1,1,0,1,0
3,950000,50000,1,1,0,1,0
3,1000000,30000,1,1,0,1,0
7,500000,120000,1,1,0,1,0
3,450000,70000,1,1,0,1,0
3,720000,35000,1,1,0,1,0
5,390000,70000,1,1,1,1,0
6,500000,35000,1,1,0,1,0
3,780000,50000,1,1,0,1,0
5,484999,90000,1,1,1,1,0
8,420000,90000,1,1,1,1,0
5,1225000,70000,1,1,0,1,0
5,350000,50000,1,1,1,1,0
5,350000,120000,1,1,3,1,0
16,125000,70000,1,0,1,0,1
10,75000,100000,1,1,3,1,0
2,509999,15000,1,1,0,0,1
6,215000,80000,1,1,3,1,0
2,465000,25000,1,1,0,1,0
3,625000,52000,0,1,0,0,1
3,490000,66000,0,1,0,1,0
3,880000,64000,0,1,0,1,0
7,290000,49000,1,1,0,0,1
14,115999,100000,1,1,1,1,0
3,685000,72000,0,1,0,1,0
11,300000,50000,1,1,0,0,1
3,680000,44000,0,1,0,1,0
6,480000,101000,0,1,0,1,0
4,630000,55000,0,1,0,1,0
13,190000,115000,0,1,1,0,1
5,500000,100000,0,1,0,1,0
6,850000,52000,0,1,1,1,0
9,350000,105000,0,1,0,1,0
7,425000,170000,0,1,0,1,0
5,495000,105000,0,1,0,1,0
3,890000,60000,1,1,1,1,0
2,1100000,25000,1,0,1,1,0
2,465000,25000,1,1,0,1,0
3,625000,52000,0,1,0,0,1
3,490000,66000,0,1,0,1,0
3,880000,64000,0,1,0,1,0
7,290000,49000,1,1,0,0,1
14,115999,100000,1,1,1,1,0
3,685000,72000,0,1,0,1,0
11,300000,50000,1,1,0,0,1
3,680000,44000,0,1,0,1,0
6,480000,101000,0,1,0,1,0
4,630000,55000,0,1,0,1,0
13,190000,115000,0,1,1,0,1
5,500000,100000,0,1,0,1,0
6,850000,52000,0,1,1,1,0
9,350000,105000,0,1,0,1,0
7,425000,170000,0,1,0,1,0
5,495000,105000,0,1,0,1,0
3,890000,60000,1,1,1,1,0
2,1100000,25000,1,0,1,1,0
11,233000,58000,1,1,3,0,1
5,300000,110000,1,1,1,1,0
0,614000,1000,1,1,0,0,1
10,250000,100000,1,1,1,0,1
10,250000,110000,1,1,1,0,1
9,200000,40000,1,1,0,0,1
7,290000,52000,1,1,0,0,1
7,320000,80000,1,1,1,0,1
14,145000,52000,1,1,1,0,1
15,100000,124000,1,1,1,0,1
14,145000,66000,1,0,1,0,1
12,110000,120000,1,1,3,0,1
1,680000,40000,1,1,0,1,0
16,37500,90000,1,1,1,0,1
9,200000,120000,1,1,1,1,0
8,300000,110000,1,1,0,1,0
15,80000,56580,0,1,0,0,1
5,740000,45000,0,0,0,1,0
5,630000,50000,1,1,0,1,0
15,70000,68500,0,1,0,0,1
1,484999,5007,0,0,0,0,1
7,164000,30000,1,1,0,0,1
12,140000,70000,1,0,0,0,1
9,999000,49600,0,0,0,1,0
15,56000,23000,1,1,1,0,1
14,1050000,30000,0,0,0,1,0
10,190000,38000,0,1,0,0,1
9,150000,40000,1,1,1,1,0
9,235000,43100,0,1,0,0,1
1,599000,15000,1,1,3,1,0
2,200000,35000,1,1,0,0,1
3,350000,10171,0,1,0,0,1
5,465000,41123,0,1,0,1,0
3,1900000,20118,0,0,0,0,1
1,1000000,15000,1,1,0,1,0
5,470000,170000,1,1,0,1,0
3,415000,20000,1,1,0,0,1
6,500000,82000,1,1,0,1,0
7,150000,60000,1,1,1,0,1
15,95000,50000,1,1,1,0,1
8,400000,70000,1,1,0,1,0
12,114999,66782,1,1,1,0,1
14,75000,130000,1,1,0,0,1
7,500000,120000,1,1,0,1,0
6,195000,75000,1,1,1,0,1
5,155000,40000,1,1,0,0,1
20,65000,90000,1,1,1,0,1
15,65000,150000,1,1,3,0,1
5,190000,60000,1,1,1,0,1
8,200000,112198,1,1,1,1,0
10,160000,60000,1,1,1,0,1
10,150000,130000,1,1,1,1,0
5,530000,175000,1,1,3,1,0
5,750000,120000,1,1,0,1,0
8,225000,90000,1,1,1,1,0
8,600000,170000,1,1,0,1,0
6,409999,80000,1,1,1,1,0
6,409999,80000,1,1,1,1,0
11,110000,83000,1,1,1,0,1
4,865000,90000,1,1,0,1,0
4,225000,40000,1,1,0,0,1
